"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.nums","Answer.nums","Answer.surveycode","Approve","Reject"
"3X7837UUAD5H1DBPYJS7YRBDI2LJ61","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3A4TN5196LPDD8MUAC7RWYJXCTVCHA","A384EFVY03N5KE","Approved","Sat Jul 02 16:52:30 PDT 2022","Sat Jul 02 16:58:57 PDT 2022","Tue Jul 05 16:58:57 PDT 2022","Sat Jul 02 22:43:43 PDT 2022","","","387","100% (4/4)","100% (1/1)","100% (1/1)","1","1","N60KuKmqPd_41fLQthiido"
"3X7837UUAD5H1DBPYJS7YRBDI2LJ61","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3I2PTA7R3U189ZXLLFBJTVO68PXKQO","A2CAJD9ZHY681H","Approved","Sat Jul 02 15:27:15 PDT 2022","Sat Jul 02 15:29:12 PDT 2022","Tue Jul 05 15:29:12 PDT 2022","Sat Jul 02 22:43:43 PDT 2022","","","117","100% (1/1)","100% (1/1)","100% (1/1)","1","1","N600eCV-aGYL8Z_aMNOido"
"3X7837UUAD5H1DBPYJS7YRBDI2LJ61","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3LEIZ60CDK6X6VFL4E37UFMU2Y69ZD","A159P3911WJJOK","Approved","Sat Jul 02 15:23:12 PDT 2022","Sat Jul 02 15:27:17 PDT 2022","Tue Jul 05 15:27:17 PDT 2022","Sat Jul 02 22:43:43 PDT 2022","","","245","100% (1/1)","100% (1/1)","100% (1/1)","1","1","N60-v_uOv2Z39ybuhSnido"
"3X7837UUAD5H1DBPYJS7YRBDI2LJ61","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3U5JL4WY5LG74U9UM1JVGMV386UX48","A2CFG15CY2363O","Approved","Sat Jul 02 15:31:43 PDT 2022","Sat Jul 02 15:34:05 PDT 2022","Tue Jul 05 15:34:05 PDT 2022","Sat Jul 02 22:43:43 PDT 2022","","","142","100% (1/1)","100% (1/1)","100% (1/1)","1","1","N601goESnQqCFcfJ-t3ido"
"3X7837UUAD5H1DBPYJS7YRBDI2LJ61","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3Z7EFSHGNALAZYM9FGPDZK7R0JCCX1","AHZ7C7ETHYX3N","Approved","Sat Jul 02 15:40:58 PDT 2022","Sat Jul 02 16:06:59 PDT 2022","Tue Jul 05 16:06:59 PDT 2022","Sat Jul 02 22:43:44 PDT 2022","","","1561","100% (2/2)","100% (1/1)","100% (1/1)","1","1","N608zZT58boWm4nIERFido"
"3BJKPTD2QCJ41Z5E2199BSPICRQTRE","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","33PPUNGG39C3AVB7YV3TL0MO8KBRZH","A1MKEILXWWLBW2","Approved","Sat Jul 02 15:31:55 PDT 2022","Sat Jul 02 15:37:00 PDT 2022","Tue Jul 05 15:37:00 PDT 2022","Sat Jul 02 22:43:44 PDT 2022","","","305","100% (3/3)","100% (1/1)","100% (1/1)","2","2","N601lJmbtSwYem8DsrXido"
"3BJKPTD2QCJ41Z5E2199BSPICRQTRE","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3A7Y0R2P2PVX7CSFP86ZMOKMQ3NJXO","AQUOS2XZESNXB","Approved","Sat Jul 02 17:34:52 PDT 2022","Sat Jul 02 17:40:26 PDT 2022","Tue Jul 05 17:40:26 PDT 2022","Sat Jul 02 22:43:44 PDT 2022","","","334","100% (2/2)","100% (1/1)","100% (1/1)","2","2","N60Tx4zmO5_1Fgp6JlTido"
"3BJKPTD2QCJ41Z5E2199BSPICRQTRE","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3CP1TO84PU8OZXAXCHHCVO7LVTO257","A1U3TT3VMH9FU9","Approved","Sat Jul 02 15:22:26 PDT 2022","Sat Jul 02 15:51:08 PDT 2022","Tue Jul 05 15:51:08 PDT 2022","Sat Jul 02 22:43:44 PDT 2022","","","1722","100% (1/1)","100% (1/1)","100% (1/1)","2","2","N605MFTS2FjoN5Wl4ndido"
"3BJKPTD2QCJ41Z5E2199BSPICRQTRE","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3JZQSN0I3RH6GOBTH8FAJ4SZU68GFO","A267Q9WEESPZVF","Approved","Sat Jul 02 15:56:27 PDT 2022","Sat Jul 02 16:16:35 PDT 2022","Tue Jul 05 16:16:35 PDT 2022","Sat Jul 02 22:43:44 PDT 2022","","","1208","100% (1/1)","100% (1/1)","100% (1/1)","2","2","N60B-FXwfl_k6O0agPMido"
"3BJKPTD2QCJ41Z5E2199BSPICRQTRE","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3VHP9MDGRORTZCVOFMJRTD7KWEHCFB","AN45KLUESX3NY","Approved","Sat Jul 02 16:23:18 PDT 2022","Sat Jul 02 16:27:24 PDT 2022","Tue Jul 05 16:27:24 PDT 2022","Sat Jul 02 22:43:44 PDT 2022","","","246","100% (3/3)","100% (1/1)","100% (1/1)","2","2","N60DUPUy4ZVeAjeD1CBido"
"3NCN4N1H1GOJQFJ598172EEM5N1BNI","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","33LK57MYLUCFBABKDK3YBARKUMUZSD","A20Q74962UTGFP","Approved","Sat Jul 02 15:20:21 PDT 2022","Sat Jul 02 15:34:16 PDT 2022","Tue Jul 05 15:34:16 PDT 2022","Sat Jul 02 22:43:45 PDT 2022","","","835","100% (1/1)","100% (1/1)","100% (1/1)","3","3","N600-7WYheXOKVgUg4Kido"
"3NCN4N1H1GOJQFJ598172EEM5N1BNI","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","33NF62TLXK9RNCT8QPRAWUCKUUEKJ6","A1O1ZRKOJZ6LJG","Approved","Sat Jul 02 20:14:01 PDT 2022","Sat Jul 02 20:30:44 PDT 2022","Tue Jul 05 20:30:44 PDT 2022","Sat Jul 02 22:43:45 PDT 2022","","","1003","100% (2/2)","100% (2/2)","100% (2/2)","3","3","N613eK641CjDIG7Sh5Gido"
"3NCN4N1H1GOJQFJ598172EEM5N1BNI","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3E337GFOLAFI4GOAFWYNR918WXTNG1","A2LEBJWW395FST","Approved","Sat Jul 02 15:28:03 PDT 2022","Sat Jul 02 15:30:57 PDT 2022","Tue Jul 05 15:30:57 PDT 2022","Sat Jul 02 22:43:45 PDT 2022","","","174","100% (2/2)","100% (1/1)","100% (1/1)","3","3","N600o4FxuE9h8-DIyxxido"
"3NCN4N1H1GOJQFJ598172EEM5N1BNI","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3PQMUDRV7SD4M6JE84LY7DI7PBRII8","A3ZSLY8UQDRC3","Approved","Sat Jul 02 15:28:43 PDT 2022","Sat Jul 02 15:33:01 PDT 2022","Tue Jul 05 15:33:01 PDT 2022","Sat Jul 02 22:43:45 PDT 2022","","","258","100% (1/1)","100% (1/1)","100% (1/1)","3","3","N600zTc43eXAZQsIiBfido"
"3NCN4N1H1GOJQFJ598172EEM5N1BNI","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:13 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:13 PDT 2022","","","3QJOXOW4XKYE2K7JX0TZERRWERDEMK","AEO0KERG4TGNY","Approved","Sat Jul 02 20:11:09 PDT 2022","Sat Jul 02 20:19:38 PDT 2022","Tue Jul 05 20:19:38 PDT 2022","Sat Jul 02 22:43:45 PDT 2022","","","509","100% (1/1)","100% (1/1)","100% (1/1)","3","3","N611yMxdy44Ur-GYHEHido"
"33NOQL7T9O6U56ZH9KSR6ZVU7VO8ZX","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:14 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:14 PDT 2022","","","30BXRYBRP54MR6SZR37S8SQ049AHWL","A1K581IY10MNC0","Approved","Sat Jul 02 15:25:36 PDT 2022","Sat Jul 02 15:30:37 PDT 2022","Tue Jul 05 15:30:37 PDT 2022","Sat Jul 02 22:43:45 PDT 2022","","","301","100% (1/1)","100% (1/1)","100% (1/1)","4","4","N600GBERJ9DLzOIQDGIido"
"33NOQL7T9O6U56ZH9KSR6ZVU7VO8ZX","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:14 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:14 PDT 2022","","","338JKRMM276PKTPWQYB0Q3T9CQ7HAA","A122R62XGKRFDF","Approved","Sat Jul 02 15:22:23 PDT 2022","Sat Jul 02 15:31:12 PDT 2022","Tue Jul 05 15:31:12 PDT 2022","Sat Jul 02 22:43:45 PDT 2022","","","529","100% (1/1)","100% (1/1)","100% (1/1)","4","4","N60-i15gPVYo-1ZsNm8ido"
"33NOQL7T9O6U56ZH9KSR6ZVU7VO8ZX","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:14 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:14 PDT 2022","","","3AZHRG4CU5REP8KFJBP5X3GMKZF300","A1OOCYEFLAJD98","Approved","Sat Jul 02 16:23:55 PDT 2022","Sat Jul 02 16:30:33 PDT 2022","Tue Jul 05 16:30:33 PDT 2022","Sat Jul 02 22:43:46 PDT 2022","","","398","100% (2/2)","100% (2/2)","100% (2/2)","4","4","N60DjzerUzyJ9ekuEoFido"
"33NOQL7T9O6U56ZH9KSR6ZVU7VO8ZX","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Sat Jul 02 15:20:14 PDT 2022","5","BatchId:4773198;OriginalHitTemplateId:920937340;","3600","259200","Sat Jul 09 15:20:14 PDT 2022","","","3X4MXAO0BHVZG062N8JMMWS6RI7RWR","A2TN88OSQXR15U","Approved","Sat Jul 02 15:20:21 PDT 2022","Sat Jul 02 15:25:11 PDT 2022","Tue Jul 05 15:25:11 PDT 2022","Sat Jul 02 22:43:46 PDT 2022","","","290","100% (1/1)","100% (1/1)","100% (1/1)","4","4","N60-G76Th6s4ECC8STbido"
